cod_item;saldo_atual;valor_total
389798;0;0
389867;10;553,207
389997;0;0
389998;0;0
390053;0;0
390212;15;45,38
390261;3;808,275
390271;0;0
391223;3;347,035
391419;0;0
391885;0;0
392488;0;0
392946;0;0
393225;0;0
393611;0;0
394297;0;0
395211;0;0
395314;0;0
397068;0;0
397181;0;0
397209;1;411,55
397351;8;220,16
398016;0;0
398021;5;865,1333334
398143;0;0
398260;0;0
398662;0;0
399177;0;0
399218;0;0
399370;0;0
399442;3;80,48000001
399532;0;0
399658;0;0
399925;0;0
400124;0;0
400223;0;0
400243;0;0
400669;0;0
400762;15;102,5900001
400911;0;0
401502;2;141,66
401575;1;173,88
401611;0;0
402123;0;0
402235;2;85,62
402363;0;0
402408;0;0
402429;0;0
402899;2;136,985
403035;1;368,96
403065;0;0
403585;0;0
403785;0;0
404148;0;0
404150;0;0
404203;0;0
404636;500;15911,11388
404649;0;0
404721;19;204,4227273
404960;0;0
405882;0;0
405915;0;0
406047;4;1876,55
406584;1;23094,07
406926;8;958,77
407261;0;0
407295;2;185,6
407520;1;527,48
407819;0;0
407912;0;0
408027;0;0
408308;2;267,92
408756;0;0
409602;6;774,89
409688;21;279,8775
410054;0;0
411227;0;0
411486;2;103,4733333
411721;0;0
411824;0;0
411840;0;0
412345;0;0
412466;0;0
412484;0;0
412750;0;0
412751;0;0
412774;5;619,3666667
412896;0;0
413031;0;0
413044;0;0
413047;0;0
413056;0;0
413285;0;0
413349;0;0
413545;0;0
413734;2;575,72
414833;0;0
414972;0;0
415228;0;0
415242;0;0
416612;0;0
416945;0;0
417258;0;0
417829;1;1948,1
418177;6;680,304
418947;0;0
419494;0;0
419873;0;0
420567;0;0
420568;0;0
420569;0;0
420594;0;0
420700;5;19,29
420709;0;0
420727;20;58,3600001
420760;0;0
420778;2;12,2936
421239;0;0
421294;5;39,234
421308;11;102,8365555
421316;5;39,60280706
421355;0;0
421420;0;0
421437;0;0
422198;0;0
422201;0;0
422202;0;0
422327;0;0
422671;0;0
423243;0;0
424129;0;0
424454;0;0
424503;0;0
424504;1;1218,16
424559;12;417,96
424631;0;0
424896;6;105,478052
425361;0;0
425674;6;921,27
425742;0;0
425784;4;6681,36
425900;0;0
426121;0;0
426206;0;0
426513;0;0
426845;12;224,8416552
426922;2;835,86
426973;0;0
426981;0;0
427611;0;0
428052;0;0
428878;0;0
428879;0;0
428956;0;0
429052;0;0
429059;0;0
429214;0;0
429412;0;0
429514;13;891,1882353
429517;0;0
429988;0;0
430240;0;0
430637;0;0
430887;0;0
430888;0;0
431110;0;0
431112;0;0
431132;1;2539,58
431241;0;0
431744;0;0
431880;0;0
432405;0;0
432492;0;0
432667;0;0
432849;0;0
432949;1;4130,22
433106;0;0
433448;0;0
433521;0;0
433580;0;0
434049;0;0
434308;0;0
435099;0;0
435101;0;0
435167;0;0
435671;3;245,26
435790;0;0
436149;0;0
436420;0;0
436469;0;0
436474;0;0
436830;0;0
437123;7;892,5180476
437131;2;84,8
437443;2;2683,62
437447;0;0
437473;2;656,54
437686;0;0
438350;0;0
438912;0;0
439324;0;0
439415;0;0
439777;0;0
439863;0;0
439909;0;0
440312;3;379,7
440360;0;0
440378;0;0
440479;0;0
441044;0;0
441118;0;0
441363;0;0
441377;0;0
441378;0;0
441489;0;0
441580;0;0
441810;2;345,965
442804;0;0
443035;0;0
443148;0;0
444418;0;0
444658;0;0
444734;0;0
444750;3;654,015
444757;0;0
444853;0;0
445357;20;224,252
445374;4;124
445381;1;2095,36
446080;0;0
446095;0;0
446101;5;393,09
446441;0;0
446442;0;0
446480;0;0
446804;1;167,2373
446836;0;0
447305;0;0
447314;0;0
447640;178;5811,511203
447696;0;0
447946;22;213,8618982
448007;16;44,85271077
449900;0;0
449901;0;0
450239;0;0
450317;0;0
450709;0;0
451931;0;0
452597;0;0
452939;4;223,0575
453199;0;0
453634;0;0
454280;0;0
454869;0;0
455024;6;90,6875
455155;0;0
455858;5;1197,358898
456057;0;0
456828;0;0
456843;0;0
457635;0;0
457904;6;549,84
458070;1;21,3718182
458348;0;0
458772;0;0
458865;2;274,6318965
459561;0;0
460197;0;0
460360;2;170,82
460999;0;0
461312;0;0
461374;0;0
461376;0;0
461428;10;63,04
461698;2;1104,08
462219;5;274,25
462317;0;0
463088;0;0
463228;0;0
463456;0;0
463835;0;0
464962;175;1205,779112
465904;0;0
467280;0;0
467355;0;0
469400;15;1279,1
469401;38;3104,41
469402;15;1203,18
469741;0;0
469954;0;0
470098;0;0
470099;0;0
470102;0;0
470219;0;0
470628;4;10713,904
470632;3;8028,8265
470633;0;0
471297;0;0
471511;0;0
472082;2;69,1388889
472253;0;0
472276;0;0
472311;0;0
472787;0;0
473687;13;319,604
473774;6;189,575625
473802;0;0
473803;0;0
473909;0;0
474001;0;0
474284;0;0
474285;0;0
474286;0;0
474458;0;0
474611;0;0
474681;0;0
474915;0;0
475172;0;0
475304;0;0
475514;0;0
475730;0;0
476019;0;0
476231;0;0
476909;0;0
477108;0;0
477357;2;117,355
477414;0;0
478094;2;1977,49
478468;0;0
478688;0;0
479567;0;0
480705;0;0
480707;5;471,37
481491;0;0
482020;0;0
482205;0;0
482363;1200;329,3232
483220;0;0
483777;0;0
483782;3;485,18
483925;4;62,02
484088;0;0
484174;7;2095,02125
484184;0;0
484491;0;0
485480;0;0
486813;0;0
486949;0;0
487098;0;0
487535;0;0
487635;0;0
487659;0;0
487734;0;0
488290;0;0
488342;1;583,475
488705;0;0
489173;0;0
489916;35;431,6569444
490862;0;0
491060;0;0
491227;2;391,29
491532;0;0
491538;0;0
492135;0;0
492136;0;0
493011;0;0
493403;1;468,58
493835;0;0
494242;0;0
495343;0;0
496927;0;0
496999;0;0
497083;0;0
497109;0;0
497686;1;861,51
497687;1;857,1
500292;1;1685,633333
500809;0;0
501160;0;0
501440;0;0
501789;0;0
502133;4;198,59
502356;2;58,8372
502838;0;0
504956;5;157,9083333
505321;0;0
505328;0;0
505574;0;0
505589;0;0
505691;0;0
505880;0;0
505888;0;0
509425;0;0
509461;0;0
509567;0;0
509948;3;1642,755
509951;3;1642,77
509952;3;1642,755
512455;0;0
513250;1;940,6
513595;0;0
513836;0;0
513872;0;0
513986;0;0
513987;2;1473,29
514454;5;51,16
514504;0;0
514688;0;0
515124;21;113,3831668
515388;2;258,25
515390;1;133,0933333
515765;0;0
516279;0;0
516703;0;0
517122;2;19,24
517834;2;240,38
518257;0;0
518395;0;0
518567;0;0
519017;0;0
519019;5;265,03
519260;0;0
519287;0;0
519890;0;0
520039;0;0
520265;2;87,2
520493;8;135,76
520562;0;0
521327;4;283,96
521410;0;0
521601;0;0
521671;5;56,09375
522019;0;0
522417;0;0
522894;0;0
524190;57;961,6096552
524579;0;0
524719;0;0
526627;0;0
526868;0;0
526888;3;237,8325
526944;0;0
526945;2;2640,32
527472;0;0
527538;1;3030,45
527646;5;6276,333333
527814;4;609,592
528738;1;227,02
529135;0;0
529527;0;0
529545;0;0
529756;0;0
530390;0;0
530536;0;0
531288;0;0
531548;0;0
531743;0;0
531761;1;254,495
533153;0;0
533754;2;339,845
533764;0;0
534077;0;0
535143;0;0
535762;10;16,00638
535765;5;2,34
535959;0;0
536647;0;0
541100;0;0
541188;0;0
541466;0;0
542058;0;0
543135;0;0
543495;0;0
543496;0;0
543501;0;0
543503;0;0
543678;0;0
543955;0;0
546167;0;0
546322;6;110,2636364
546361;0;0
546629;3;11,34
547168;0;0
547170;0;0
547262;0;0
547610;0;0
547734;0;0
547838;0;0
548304;0;0
548756;13;9498,5
548763;18;32702,4
549372;0;0
549376;0;0
551055;0;0
551603;3;24,06999999
552033;0;0
553052;0;0
553651;0;0
554595;0;0
554787;0;0
555035;0;0
555891;0;0
556447;0;0
556477;0;0
557222;0;0
557963;0;0
557970;0;0
557974;0;0
558076;0;0
558310;0;0
558663;0;0
559727;0;0
560902;0;0
561532;0;0
563291;1;359,84
563716;0;0
563721;4;2024,08
563743;0;0
565374;0;0
565435;0;0
565668;0;0
566680;0;0
567312;0;0
567546;0;0
567553;0;0
567554;0;0
567557;0;0
567568;0;0
567580;0;0
567637;0;0
567676;0;0
567678;0;0
567762;0;0
567781;0;0
567804;0;0
568102;2;411,06
568501;0;0
570367;0;0
571264;0;0
571420;0;0
571763;0;0
571774;0;0
572620;0;0
573545;0;0
573573;0;0
573818;0;0
574395;1;2379,06
574397;0;0
574401;11;311,3458333
574663;0;0
574674;0;0
574713;0;0
575318;0;0
575632;0;0
575767;0;0
576389;0;0
576394;0;0
576826;0;0
576845;0;0
576852;0;0
576901;0;0
576962;0;0
577096;0;0
577192;7;1607,41875
577667;4;332
578076;0;0
578228;0;0
578671;0;0
578988;3;13415,23969
580528;0;0
580606;0;0
582742;0;0
583676;1;603,085
585554;0;0
585581;0;0
585907;0;0
587162;5;288,324
587186;0;0
588748;0;0
589129;4;1752,48
589570;4;264,61
591284;0;0
591686;8;293,6402857
593477;0;0
593568;1;272,79
593576;0;0
594996;0;0
595076;0;0
595161;16;927,9644444
595214;0;0
595234;0;0
595236;0;0
595875;0;0
595921;4;711,2366667
596385;0;0
597735;0;0
598103;0;0
598523;0;0
598538;5;9,18333333
598840;0;0
598858;0;0
600484;4;356,12
600497;6;313,37
600753;0;0
600757;0;0
601351;0;0
601352;0;0
601376;21;395,9661482
602773;0;0
603586;0;0
604069;0;0
604788;0;0
605948;0;0
606814;0;0
608457;0;0
608693;0;0
610295;0;0
610325;4;3855,312
610748;0;0
610849;2;1034,475
611454;0;0
612303;0;0
612328;0;0
613067;0;0
613887;0;0
614396;0;0
615232;2;8409,76
616113;0;0
617357;5;1583,107143
617624;0;0
618316;0;0
618646;0;0
618787;0;0
618827;0;0
619239;0;0
619464;0;0
621480;1;3,7384
621536;0;0
621594;0;0
622074;0;0
622125;13;161,4310632
623429;2;784,755
623800;0;0
624269;10;6747,766667
625241;0;0
625311;0;0
625538;0;0
625966;0;0
626358;194;3103,166663
626434;0;0
626613;2;271,17
627180;0;0
627955;0;0
629725;0;0
631169;0;0
631453;2;2846,36
631738;0;0
632549;20;3017,1
632743;0;0
632768;0;0
632854;0;0
633257;0;0
633788;0;0
634064;0;0
634467;0;0
634546;0;0
634861;0;0
635373;0;0
636606;9;66,4245
637281;0;0
638640;0;0
639468;0;0
639738;1;1226,51
640564;0;0
640798;3;2374,293
640972;0;0
641744;0;0
642892;0;0
643218;1;603,93
643723;0;0
643741;3;191,86125
644003;0;0
644611;11;6101,076667
645253;0;0
645627;5;3582,02
646360;0;0
647104;0;0
647233;0;0
647263;0;0
647699;0;0
647999;15;10277,1225
648951;0;0
649069;4;2791,00625
650088;0;0
650421;0;0
650434;0;0
650829;0;0
652914;0;0
653996;0;0
654130;0;0
654688;0;0
655229;1;426,8711111
655737;0;0
656298;0;0
657331;0;0
658740;0;0
658867;5;1118,31
659233;0;0
660343;2;907,675
661672;0;0
661833;0;0
662025;0;0
663307;0;0
663574;0;0
663619;3;4226,44
663757;1;2890,7
663975;4;134,0224334
664576;0;0
666269;0;0
667534;0;0
667721;0;0
668838;4;1496,56
668891;0;0
669723;0;0
670276;0;0
670427;0;0
670584;0;0
670630;0;0
670634;0;0
672453;0;0
672516;0;0
672720;0;0
672847;0;0
672919;0;0
673742;0;0
674463;0;0
675768;3;90
675945;0;0
676053;130;1992,12
676359;0;0
678104;1;227,285
678672;0;0
678680;0;0
679158;0;0
679429;0;0
679656;0;0
679880;0;0
681216;0;0
683608;0;0
683819;0;0
684156;0;0
684415;0;0
684419;0;0
684564;0;0
685093;4;1794
685831;0;0
686034;0;0
687334;0;0
687341;0;0
687583;9;606,591
687627;0;0
687686;0;0
687935;8;2648,64
689000;0;0
689198;4;2245,56
689224;0;0
690036;0;0
691225;0;0
691476;0;0
691708;0;0
691831;0;0
691955;2;990
691962;0;0
693527;0;0
693872;1;290,9435498
694527;20;3469,36
694991;0;0
695041;0;0
695104;0;0
696290;2;470,76
697254;0;0
697667;0;0
697900;0;0
698272;0;0
698408;12;5443,185
699214;14;344,3902778
699418;1;365,5533333
699434;0;0
700256;0;0
701225;0;0
704901;1;916,21
705219;0;0
705236;2;449,3
705334;0;0
706358;0;0
706544;0;0
707022;0;0
707138;2;10007,4
707772;0;0
707832;0;0
707966;2;12893,55
707996;0;0
708258;0;0
708503;0;0
708818;0;0
709031;10;4793,37
709454;1;1565,24
710265;2;15197,5
710799;0;0
710964;0;0
711374;0;0
711407;0;0
711788;4;3100,51
712207;0;0
712864;2;12247,53
713489;0;0
714588;0;0
715008;1;450,06
715230;0;0
715614;0;0
716082;0;0
716822;0;0
716864;8;6139,21
717271;0;0
718008;0;0
718708;0;0
718751;0;0
718756;0;0
718851;0;0
719088;3;280,9525
719607;30;697,02
719631;0;0
721348;0;0
722201;0;0
722682;0;0
724298;0;0
724740;0;0
725883;0;0
726080;0;0
727093;0;0
727206;0;0
728699;0;0
729453;0;0
730139;0;0
732000;1;278,43
732266;0;0
733097;0;0
733584;0;0
733839;0;0
734441;8;3333,736
735468;0;0
735717;0;0
735987;0;0
736602;0;0
736773;0;0
738173;0;0
738223;0;0
738614;0;0
739127;0;0
739342;0;0
739675;0;0
742182;0;0
742967;0;0
743127;0;0
743964;1;516,316
744926;0;0
745542;4;2431,3
745558;0;0
745694;0;0
746333;0;0
746567;0;0
746879;0;0
747000;0;0
747379;6;204,45
748465;8;4206,29
748708;0;0
749383;10;180,61
749728;0;0
750217;0;0
750404;1;3057,09
750979;0;0
751361;0;0
751408;0;0
752710;5;1422,77
753745;0;0
754239;0;0
754568;0;0
754612;40;2789,81
755306;51;1508,58
756100;0;0
756202;0;0
756759;0;0
757714;7;3529,353333
758106;126;892,584
758976;0;0
759146;0;0
759437;0;0
759563;5;3355,81
759922;0;0
760882;0;0
761638;0;0
762052;0;0
762288;0;0
763017;0;0
763325;0;0
763371;0;0
763509;0;0
763954;0;0
764601;175;2816,176667
764712;0;0
765092;0;0
766088;0;0
766091;4;538,3375
766125;0;0
767049;0;0
767467;0;0
767478;0;0
767762;0;0
768517;0;0
768658;0;0
768842;0;0
769016;0;0
769570;0;0
770017;0;0
771073;0;0
773100;0;0
773124;0;0
774136;0;0
775619;0;0
775920;0;0
775939;0;0
776937;0;0
777350;0;0
777972;0;0
778895;0;0
779063;0;0
779251;0;0
779318;0;0
780463;1;4,31
780578;0;0
781406;0;0
781930;1;2235,38
783212;0;0
783754;0;0
785704;3;464,47
785839;0;0
785996;0;0
786296;0;0
786346;0;0
786626;0;0
786644;0;0
787565;11;1293,017917
787730;1;203,175
787894;0;0
788649;0;0
788921;0;0
789764;0;0
789919;0;0
790946;0;0
791047;0;0
791218;0;0
791332;10;827,98
791544;0;0
795365;0;0
796016;0;0
796218;0;0
797398;8;154,008
797444;0;0
798050;0;0
799380;0;0
800941;0;0
801030;0;0
801151;0;0
801548;0;0
801650;4;641,42
802478;0;0
802949;0;0
804030;0;0
807129;4;1109,65
807692;0;0
807780;0;0
809749;0;0
811069;3;388,7
811575;0;0
812094;2;43,13
812139;0;0
812304;2;2078,81
812396;0;0
812716;0;0
812742;0;0
812950;0;0
812969;0;0
813424;0;0
813730;0;0
815088;0;0
815805;0;0
817616;2;437,78
817955;0;0
818154;2;515,95
818359;2;138,37
818370;0;0
818509;0;0
819080;0;0
819470;7;133,79625
819833;5;1629,13
820200;0;0
820201;0;0
820790;0;0
821587;0;0
821635;0;0
822802;0;0
823101;0;0
823611;0;0
823637;0;0
823984;0;0
824395;0;0
824440;15;225
824553;0;0
824896;0;0
825408;0;0
826575;0;0
826667;0;0
827843;0;0
828182;0;0
828545;0;0
828548;0;0
829154;0;0
829571;1;229,91
830349;10;718,3
831540;0;0
832512;0;0
833546;6;2052,729
833596;0;0
833797;0;0
833840;0;0
835486;0;0
837539;6;60,36
837912;0;0
838539;0;0
838663;0;0
839155;0;0
839231;2;57,246
839362;0;0
839886;0;0
840523;0;0
840733;0;0
841677;20;8696,43
842207;10;1431,05
842616;4;1270,103707
842712;0;0
843231;0;0
843777;0;0
843996;3;198,6
844596;0;0
845253;0;0
845481;0;0
846283;0;0
846323;0;0
846539;0;0
848068;0;0
849608;9;606,582
850787;1;14787,95
851174;0;0
851258;0;0
851550;0;0
852042;0;0
852168;0;0
852434;0;0
852660;0;0
853320;0;0
853338;3;129
853443;0;0
854125;6;3022,926
856823;0;0
856973;0;0
856993;0;0
857558;0;0
858288;0;0
858588;2;140,095
860184;0;0
861146;0;0
861252;0;0
861446;0;0
861574;0;0
861586;0;0
861918;0;0
861966;0;0
862051;0;0
862566;0;0
863160;0;0
863992;0;0
864561;0;0
864659;0;0
865655;0;0
866823;0;0
867115;4;482,43625
868077;0;0
868872;0;0
870250;0;0
870372;2;5683,73
870423;0;0
871418;0;0
872251;0;0
872856;0;0
873930;0;0
874067;0;0
874543;0;0
874903;0;0
875028;0;0
875244;0;0
875616;0;0
875736;1;983,63
875781;0;0
875809;0;0
876055;1;801,26
876427;0;0
876492;0;0
877031;0;0
877113;0;0
878054;0;0
878132;6;253,38
878406;0;0
878739;0;0
883245;0;0
883248;0;0
883666;0;0
883806;0;0
885677;0;0
885918;0;0
886412;0;0
887368;0;0
889042;0;0
889904;0;0
890476;0;0
890766;0;0
891280;0;0
891704;0;0
892460;0;0
892475;0;0
892485;3;419,292
894282;0;0
894313;0;0
894404;0;0
895026;0;0
895286;0;0
895875;0;0
898339;0;0
898676;0;0
899416;0;0
901604;0;0
901667;0;0
901948;0;0
903417;10;330,4333333
905511;0;0
905530;0;0
905587;0;0
905701;2;1011,88
906013;0;0
906304;0;0
906357;0;0
907221;10;5103,11
907234;0;0
907236;40;5107,98
907914;0;0
907919;0;0
908813;100;702,24
908890;0;0
908985;0;0
908987;0;0
909098;0;0
909733;0;0
911214;0;0
911276;0;0
911925;0;0
912260;0;0
912482;2;223,2356319
912643;19;17488,336
912838;0;0
915161;0;0
915164;0;0
915510;0;0
916010;0;0
916440;0;0
916874;0;0
917421;6;10168,51
918244;0;0
919349;0;0
919606;1;17,02
920490;2;1341,1
921229;0;0
921675;0;0
922314;0;0
922381;0;0
922409;0;0
922740;0;0
922810;0;0
923163;0;0
924018;0;0
924684;0;0
924772;0;0
925066;0;0
925245;0;0
925453;0;0
925558;0;0
925613;8;2866,21
926223;2;8092,46
926562;0;0
926587;0;0
927735;0;0
928400;0;0
928406;0;0
928508;135;958,1
928800;1;3425,8
929051;0;0
929332;0;0
929343;0;0
930019;0;0
930024;0;0
930128;2;2964,46
930179;2;596,71
930282;0;0
930390;0;0
930651;0;0
931115;0;0
931492;0;0
932123;0;0
933315;1;1346,55
933366;0;0
933859;0;0
934073;0;0
934120;0;0
935110;0;0
935445;0;0
936744;0;0
936961;0;0
940305;1;87,93018518
940495;0;0
941101;4;1973,396293
941493;0;0
942602;0;0
942833;0;0
943274;2;3208,544444
944758;0;0
944991;4;1467,94
945204;0;0
946473;0;0
949134;19;1306,6965
949166;0;0
949410;0;0
949976;0;0
950759;0;0
950782;0;0
952827;0;0
953154;0;0
954227;0;0
954277;0;0
955037;0;0
956591;0;0
957238;0;0
957389;1;5905,45
957794;0;0
957854;0;0
958053;0;0
958594;0;0
958817;0;0
959305;0;0
959896;6;330
961415;0;0
961715;0;0
962609;0;0
963331;0;0
963937;0;0
964308;0;0
964909;5;317,04375
965497;0;0
966022;0;0
966153;129;710,79
966709;0;0
966798;0;0
967788;0;0
968998;0;0
969199;0;0
969220;0;0
969314;0;0
969474;2;3106,92
969712;0;0
970105;0;0
970196;0;0
970488;0;0
970560;0;0
970768;0;0
971114;3;365,46
971339;0;0
971628;0;0
971742;0;0
972170;0;0
972799;0;0
972849;0;0
973866;0;0
974071;0;0
974436;0;0
974892;2;145,25
974924;0;0
975082;0;0
975306;9;12060,351
976953;0;0
977020;5;1148,11
977039;2;293,7446
977555;0;0
977936;0;0
978650;70;2565,978333
979649;0;0
981734;1;2968,43
982028;0;0
982631;0;0
982974;1;560,9575
983305;0;0
983579;5;1210,169861
984472;48;19930,52733
984650;0;0
984758;1;14,8
986648;0;0
986910;2;9234,46
986969;0;0
987636;0;0
987787;0;0
987831;0;0
988402;0;0
989112;1;2055,02
989992;0;0
990133;0;0
990348;0;0
990560;0;0
991401;0;0
991798;0;0
992389;0;0
994427;0;0
994560;0;0
994789;0;0
995641;0;0
996831;0;0
996874;0;0
13635;0;0
14080;0;0
66208;0;0
81589;0;0
81591;0;0
151947;0;0
169863;0;0
178260;0;0
185906;0;0
222542;0;0
301347;0;0
302666;0;0
303491;0;0
315835;0;0
344790;0;0
355482;0;0
360733;0;0
370177;0;0
375458;0;0
377419;0;0
377420;0;0
377421;0;0
377424;0;0
377459;0;0
377460;0;0
377461;0;0
379847;0;0
386148;0;0
416394;0;0
422891;0;0
426078;0;0
426099;0;0
428206;0;0
428207;0;0
428261;0;0
450461;0;0
450462;0;0
450465;0;0
466288;0;0
466292;0;0
474796;0;0
485397;0;0
511116;0;0
515443;0;0
519890;0;0
524190;0;0
529545;0;0
577366;0;0
609528;0;0
618148;0;0
660696;0;0
714411;0;0
769061;0;0
789932;0;0
809500;0;0
843037;0;0
852862;0;0
870250;0;0
931088;0;0
7212;0;0
15856;0;0
46856;0;0
48168;0;0
48823;0;0
101980;0;0
125324;0;0
186473;0;0
221287;0;0
221341;0;0
243312;2;5079,6
244228;0;0
321052;0;0
322389;0;0
322833;0;0
326631;0;0
327106;0;0
327133;0;0
330497;0;0
336406;0;0
369953;0;0
369960;0;0
370034;0;0
370813;0;0
379512;0;0
380607;0;0
388524;0;0
389962;0;0
397862;0;0
398647;0;0
405313;0;0
406315;0;0
406340;0;0
406356;0;0
414040;0;0
423226;0;0
441015;0;0
487735;0;0
552822;0;0
573363;0;0
609528;18;398,6155691
609730;0;0
619132;0;0
659517;0;0
659720;0;0
792466;1;2539,8
820121;0;0
820814;0;0
835756;1;2539,8
15446;0;0
48198;0;0
79523;30;1713,019716
81589;63;867,232814
81591;0;0
82429;250;1396,61423
82431;720;2857,326962
83503;0;0
83504;0;0
83505;0;0
83506;2;50,28571428
83914;0;0
83931;0;0
83932;0;0
83934;0;0
83936;0;0
83938;0;0
83940;0;0
83943;1;89,19163237
83949;1;82,60122827
83951;0;0
83952;0;0
85315;11;944,2158971
85323;0;0
85326;2;174,9826
85328;0;0
85330;0;0
85333;0;0
85334;0;0
85335;0;0
85337;0;0
85339;3;249,4018421
85370;20;501,4833334
85371;43;1124,412508
85372;26;655,4268356
85376;20;509,2724919
85379;3;294,762
85382;6;589,518
85384;7;687,771
85385;0;0
86054;3;245,1
86056;4;296,64
86057;4;326,8
86058;12;980,4
86059;10;817
86063;10;817
86064;11;898,7
86066;12;980,4
86067;9;735,3
86068;1;81,7
86862;0;0
102988;0;0
121991;0;0
133850;0;0
140899;0;0
144282;0;0
