cod_filial;nome_filial;LC_ESTOQUE;NOME_ESTOQUE;cod_item;nome_item;prateleira;divisao;reparticao;EST_MAX;EST_MIN;lead_time;cod_fornecedor;equipamento;especificacao;locais_aplicacao
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;377421;LUVA MATERIAL POLIAMIDA COR;A;5;5;72;12;45 DIAS;;;LUVA MATERIAL POLIAMIDA COR PRETO REVESTIMENTO INTERNO POLIAMIDA TAMANHO G COMPRIMENTO PUNHO 23 CM FORMATO NORMALPAR REVESTIMENTO EXTERNO POLIURETANO PALMA POLIURETANO VENTILADO EN 388;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;377460;LUVA DESCARTAVEL MATERIAL CO;;;;;;45 DIAS;;;LUVA DESCARTAVEL MATERIAL COMPOSTO BORRACHA NITRILICA COR AZUL PALMA LISA DORSO LISO TAMANHO G COMPRIMENTO PUNHO 2500MM FORMATO AMBIDESTRO ESPESSURA 90 MICRA PO SPO NORMA MT11O CA 17968  FABRICANTE VOLK;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;382565;"LUVA SEGURANCA;M INOX;ANTI C";A;5;2;12;2;45 DIAS;;;LUVA SEGURANCAM INOXANTI CORTEPUNH LONGO5DEDOSTAM G;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;382746;LUVA MATERIAL FIO ACO C/POLI;A;5;2;12;2;45 DIAS;;;LUVA MATERIAL FIO ACO CPOLIETILENO COR BRANCO REVESTIMENTO INTERNO SREVESTIMENTO TAMANHO 8 COMPRIMENTO PUNHO 23 CM FORMATO AMBIDESTRO REVESTIMENTO EXTERNO 1 FIO SPECTRA PALMA TRICOTADO TRICOTADO EN 388;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;395673;"TALABARTE TIPO ""Y"" MATERIAL ";3D;3;5;5;1;45 DIAS;;;TALABARTE TIPO Y MATERIAL CADARCO SINTETICO REVESTIMENTO SREVESTIMENTO ABSORVEDOR CABSORVEDOR REGULAG SREGUL QUANTIDADE MOSQUETAO 3 TRAVAMENTO DUPLO ABERT GANCHO C55MM 15 M ANSI Z3591CA 13710 LEAL INDUSTRIA E COMERCIO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;396019;CINTO PARAQUEDISTA PARAQUEDI;;;;;;45 DIAS;;;CINTO PARAQUEDISTA PARAQUEDISTA MATERIAL FIBRA SINTETICA CARGA NOMINAL 136KG CARGA RUPTURA 2270 KG TRATAMENTO ANTI UV FIXACAO DORSALFRONTALLATERALUMBILICAL ABNT 158362010 CADARCO SINTETICO CINTURAPERNA STALABARTE;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;402780;PROTETOR SOLAR PROTECAO RAIO;A;4;3;5;1;45 DIAS;;;PROTETOR SOLAR PROTECAO RAIOS UVAUVB FPS 60 EMBALAGEM BISNAGA 120G  LUVEX;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;403401;PROTETOR P/ TALABARTE MATERI;A;4;6;20;2;45 DIAS;;;PROTETOR P TALABARTE MATERIAL POLICLORETO VINILA COR PRETO FECHAMENTO VELCRO REFORCO TRAMA POLIESTER COMPRIMENTO 700 MM LARGURA 150 MMMPMABO70 LEAL INDUSTRIA E COMERCIO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;420266;LUVA TERMIC MATERIAL META AR;A;5;2;5;1;45 DIAS;;;LUVA TERMIC MATERIAL META ARAMIDA REVESTIMENTO IMPERMEAVEL COR AZUL ALGODAO PALMA LISA DORSO LISO MT11 COMP PUNHO 4000 CM TAMANHO 10;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;422891;RESPIRADOR/MASCARA SEMIFACIA;;;;;;45 DIAS;;;RESPIRADORMASCARA SEMIFACIAL DESCARTAVEL MATERIAL TECIDO NAO TECIDO MICROFIBRA SINTETICA CINZA CARVAO ATIVADO MICROFIBRA SVALVULA ABNT NBR 13698 FIX ELAS DUP CLASSE PFF2 TAMANHO UNICO FORMATO DOBRAVEL  CA 25560  REF 9923;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427694;BOTA SEGURANCA Nº 34/35;4;1;3;5;2;45 DIAS;;;BOTA SEGURANCA N 3435 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427857;BOTA SEGURANCA Nº 37 MATERIA;A;6;1;10;2;45 DIAS;;;BOTA SEGURANCA N 37 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427858;BOTA SEGURANCA Nº 38 MATERIA;0;0;0;0;0;45 DIAS;;;BOTA SEGURANCA N 38 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427859;BOTA SEGURANCA Nº 39 MATERIA;A;7;5;10;2;45 DIAS;;;BOTA SEGURANCA N 39 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427873;BOTA SEG Nº 43 CA 37773 MATE;A;7;2;10;2;45 DIAS;;;BOTA SEG N 43 CA 37773 MATERIAL CORPO POLICLORETO VINILA TRATAMENTO COR BRANCO CANO LONGO FECHAMENTO TOTAL PALMILHA SPALMILHA SOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA MATERIAL BIQUEIRA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427879;BOTA SEGURANCA Nº 43 MATERIA;A;7;3;10;2;45 DIAS;;;BOTA SEGURANCA N 43 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427883;BOTA SEGURANCA Nº 44 MATERIA;A;7;2;10;2;45 DIAS;;;BOTA SEGURANCA N 44 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427885;BOTA SEGURANCA Nº 45/46;A;7;1;10;2;45 DIAS;;;BOTA SEGURANCA N 4546 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427890;BOTA SEGURANCA Nº 36/37 MATE;A;6;1;10;2;45 DIAS;;;BOTA SEGURANCA N 3637 MATERIAL CORPO POLICLORETO VINILA COR BRANCO CANO LONGO FECHAMENTO TOTAL SPALMILHA SOLADO ANTIDERRAPANTE EM POLICLORETO VINILA SBIQUEIRA CA 37773 ITALBOTAS CLBP2 505;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;427917;BOTA SEGURANCA Nº 42 MATERIA;3;1;5;5;2;45 DIAS;;;BOTA SEGURANCA N 42 MATERIAL POLICLORETO VINILA COR BRANCO CANO MEDIO FECHAMENTO TOTAL SPALMILHASOLADO ANTIDERRAPANTE MATERIAL SOLADO POLICLORETO VINILA BIQUEIRA SBIQUEIRA CA 37772 ITALBOTAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428049;BOTINA SEGURANCA Nº 35 MATER;0;0;0;0;0;45 DIAS;;;BOTINA SEGURANCA N 35 MATERIAL COURO VAQUETA COR PRETO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 34273 VIPOSA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428050;BOTINA SEGURANCA Nº 37 MATER;;;;;;45 DIAS;;;BOTINA SEGURANCA N 37 MATERIAL COURO VAQUETA COR PRETO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 34273 VIPOSA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428052;BOTINA SEG Nº 38 CA PRETA 33;A;9;4;10;5;45 DIAS;;;BOTINA SEG N 38 CA PRETA 33587 BICO DE PLASTICO MATERIAL COURO VAQUETA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA PLASTICO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";0;0;0;0;0;45 DIAS;;;BOTINA SEGVAQ HIDPRETACBIQPUN40VIPOSA11 PRO INDUSTRY;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428057;BOTINA SEG Nº 42 CA PRETA 33;A;9;2;10;5;45 DIAS;;;BOTINA SEG N 42 CA PRETA 33587 MATERIAL COURO VAQUETA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSID;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428064;BOTINA SEGURANCA Nº 44 MATER;A;9;1;10;5;45 DIAS;;;BOTINA SEGURANCA N 44 MATERIAL COURO VAQUETA COR PRETO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 34273 VIPOSA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428065;BOTINA SEGURANCA Nº 43 MATER;0;0;0;0;0;45 DIAS;;;BOTINA SEGURANCA N 43 MATERIAL COURO VAQUETA COR PRETO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 34273 VIPOSA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428077;BOTINA SEGURANCA Nº 45 MATER;1;1;1;10;5;45 DIAS;;;BOTINA SEGURANCA N 45 MATERIAL COURO VAQUETA COR PRETO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 34273 VIPOSA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428093;BOTINA SEGURANCA Nº 46 MATER;1;1;1;10;5;45 DIAS;;;BOTINA SEGURANCA N 46 MATERIAL COURO VAQUETA COR PRETO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 34273;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428166;BOTINA SEGURANCA MATERIAL MI;A;7;1;10;2;45 DIAS;;;BOTINA SEGURANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDADE MATERIAL SOLAD;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428168;BOTINA SEGURANCA Nº 35  COR;A;8;5;10;5;45 DIAS;;;BOTINA SEGURANCA N 35 COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSID;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428207;BOTINA SEGURANCA Nº 37  COR;3;1;1;10;5;45 DIAS;;;BOTINA SEGURANCA N 37 COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSID;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428208;"BOTINA SEG;MICROF;BRANCA;C/E";0;0;0;0;0;45 DIAS;;;BOTINA SEGMICROFBRANCACELASTN 38CBIQ;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428212;BOTINA SEGURANCA Nº 42 ;2;1;4;10;5;45 DIAS;;;BOTINA SEGURANCA N 42COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428214;BOTINA SEGURANCA Nº 40;2;1;5;10;5;45 DIAS;;;BOTINA SEGURANCA N 40COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428215;BOTINA SEGURANCA Nº 41 ;A;8;2;10;5;45 DIAS;;;BOTINA SEGURANCA N 41COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428217;BOTINA SEGURANCA Nº 44 ;A;8;1;10;5;45 DIAS;;;BOTINA SEGURANCA N 44COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428218;BOTINA SEGURANCA Nº 45;0;0;0;0;0;45 DIAS;;;BOTINA SEGURANCA N 45COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428219;BOTINA SEGURANCA Nº 46 ;0;0;0;0;0;45 DIAS;;;BOTINA SEGURANCA N 46COR BRANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDA;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428225;BOTINA SEG Nº 37 CA PRETA;1;1;5;10;5;45 DIAS;;;BOTINA SEG N 37 CA PRETA 33587 MATERIAL COURO VAQUETA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA ACO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDADE;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428229;BOTINA SEGURANCA MATERIAL CO;;;;;;45 DIAS;;;BOTINA SEGMATCOURO VAQUETA FECHAMENTO ELASTICO CBIQUEIRA MATACO DORSO LISO CPALMILHA MATBICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDADE MATPOLIURETANO FORMA CONSTINJETADO COR PRETO 33587 VIPOSAN 43;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;428265;BOTINA SEGURANCA MATERIAL;;;;;;45 DIAS;;;BOTINA SEGURANCA MATERIAL MICROFIBRA FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA ACO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA BICOMPONENTE TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO BIDENSIDADE MATERIAL SOLADO POLIURET;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;458878;BOTINA Nº36;;;;;;45 DIAS;;;BOTINA SEGURANCA MATERIAL COURO FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA COURO TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO CSOLADO MATERIAL SOLADO POLIURETANO B;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;458879;BOTINA SEGURANCA MATERIAL CO;;;;;;45 DIAS;;;BOTINA SEGURANCA MATERIAL COURO FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA COURO TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO CSOLADO MATERIAL SOLADO POLIURETANO B;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;458883;BOTINA SEGURANCA MATERIAL CO;;;;;;45 DIAS;;;BOTINA SEGURANCA MATERIAL COURO FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA COURO TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO CSOLADO MATERIAL SOLADO POLIURETANO B;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;458925;BOTINA SEGURANCA MATERIAL CO;;;;;;45 DIAS;;;BOTINA SEGURANCA MATERIAL COURO FECHAMENTO ELASTICO BIQUEIRA CBIQUEIRA MATERIAL BIQUEIRA POLIPROPILENO DORSO LISO PALMILHA CPALMILHA MATERIAL PALMILHA COURO TRATAMENTO PALMILHA ANTIMICROBIANO SOLADO CSOLADO MATERIAL SOLADO POLIURETANO B;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;458927;BOTINA SEGURANCA Nº 41 MATER;;;;;;45 DIAS;;;BOTINA SEGURANCA N 41 MATERIAL COURO VAQUETA COR BRANCO FECHAMENTO ELASTICO CBIQUEIRA EM  POLIPROPILENO CPALMILHA BICOMPONENTE TRATAMENTO ANTIMICROBIANO SOLADO POLIURETANO CONSTRUTIVA INJETADO CA 31396 EQUIPAMENTOS DE PROTECAO  EPI;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;473527;AVENTAL SEGURANCA POLIURETAN;A;3;3;10;5;45 DIAS;;;AVENTAL SEGURANCA POLIURETANO FECHAMENTO TIRAS BRANCO COMPRIMENTO 90000MM LARGURA 115000MM 030MMCA 38498 INDUSTRIA E COMERCIO LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;485397;RESPIR/MASC SEMIFAC DESCARTA;0;0;0;0;0;45 DIAS;;;RESPIRADORMASCARA SEMIFACIAL DESCARTAVEL MATERIAL TECIDO NAO TECIDO MICROFIBRA SINTETICA MICROFIBRA SVALVULA ABNT NBR 13698 FIXACAO ELASTICO DUP CLASSE PFF2 TAMANHO UNICO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;496258;BASTAO RESGATE FV 34,5KV 32,;;;;;;45 DIAS;;;BASTAO RESGATE FV 345KV 3200MM 200 DAN 228000MMFLV094291 TEREX RITZ;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;515443;"OCULOS SEGURANCA;POLICARBONA";0;0;0;0;0;45 DIAS;;;OCULOS SEGURANCAPOLICARBONATOELASTICOTAM UNICO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;525432;CAMISA MODELO UNISSEX CATEGO;1;2;3;5;1;45 DIAS;;;CAMISA MODELO UNISSEX CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO 12ARAMIDA COR CAQUI TAMANHO GG216661 LEAL INDUSTRIA E COMERCIO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;525435;CALCA CATEGORIA UNISSEX MATE;1;2;3;5;1;45 DIAS;;;CALCA CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO COR MARROM SFORRO BOLSO LATERAL DIREITO BARRA CELASTICO TAMANHO GG PERSONALIZACAO CNUMERACAO E LOGO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527601;CALCA CATEGORIA UNISSEX MATE;;;;;;45 DIAS;;;CALCA CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO COR CAQUI SFORRO BOLSO LATERAL DIREITO BARRA CELASTICO FECHAMENTO VELCRO TAMANHO G PERSONALIZACAO CNUMERACAO E LOGO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527606;CAMISA MODELO UNISSEX CATEGO;;;;;;45 DIAS;;;CAMISA MODELO UNISSEX CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO 12ARAMIDA COR CAQUI TAMANHO G216661 LEAL CA 40544 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527607;CAMISA MODELO UNISSEX CATEGO;;;;;;45 DIAS;;;CAMISA MODELO UNISSEX CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO 12ARAMIDA COR CAQUI TAMANHO XG216661 LEAL CA 40544 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527608;CAMISA MODELO UNISSEX CATEGO;;;;;;45 DIAS;;;CAMISA MODELO UNISSEX CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO 12ARAMIDA COR CAQUI TAMANHO MCA 40544 LEAL 216661 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527609;CAMISA MODELO UNISSEX CATEGO;1;2;4;5;1;45 DIAS;;;CAMISA MODELO UNISSEX CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO 12ARAMIDA COR CAQUI TAMANHO P40544 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527655;CALCA CATEGORIA UNISSEX MATE;;;;;;45 DIAS;;;CALCA CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO COR CAQUI SFORRO BOLSO LATERAL DIREITO BARRA CELASTICO FECHAMENTO VELCRO TAMANHO XG PERSONALIZACAO CNUMERACAO E LOGO111851 LEAL CA 40548 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;527656;CALCA CATEGORIA UNISSEX MATE;;;;;;45 DIAS;;;CALCA CATEGORIA UNISSEX MATERIAL 48TENCEL 40MODACRYLICO COR CAQUI SFORRO BOLSO LATERAL DIREITO BARRA CELASTICO FECHAMENTO VELCRO TAMANHO M PERSONALIZACAO CNUMERACAO E LOGO40548 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;545004;CALCA EPI PROFISSIONAL UNISS;;;;;;45 DIAS;;;CALCA EPI PROFISSIONAL UNISSEX POLIETILENO AZUL TAM UN SFORRO BOLSO SBOL LOGOMARCA SLOGOMARCA BARRA CELASTICO AZUL FECH CELAS;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;563776;LUVA SEG COURO VAQUETA ANTID;A;5;2;10;4;45 DIAS;;;LUVA SEG COURO VAQUETA ANTIDERRAPANTE PUNHO CRECORTE DORSO LISO CISOLACAO COMPRIMENTO 35000MM ESPESSURA 070A100MM TAMANHO 10CA  29947 LEAL;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;618148;"CAPACETE;PEAD;BR;ABA FRONTAL";0;0;0;0;0;45 DIAS;;;CAPACETEPEADBRABA FRONTALCACOPLCJUG 3 PONTOSSLOGO;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;706523;LUVA MATERIAL ALGODAO COR NA;A;5;4;1000;12;45 DIAS;;;LUVA MATERIAL ALGODAO COR NATURAL REVESTIMENTO INTERNO SREVESTIMENTO TAMANHO UNICO COMPRIMENTO PUNHO 7 CM FORMATO NORMALPAR REVESTIMENTO EXTERNO POLICLORETO VINILA PALMA ANTIDERRAPANTE LISO NBR 13712;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;745987;CREME PROTE MAO EPI APLICACA;5;1;4;8;2;45 DIAS;;;CREME PROTE MAO EPI APLICACAO MICROBACTERIAS GRUPO 3 ODOR INODORO COR BRANCO FORMULACAO CSILICONE FORNECIMENTO EMBALAGEM 200GCA 10141 LUVEX;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;777055;"CAMISA SEGURANÇA;MALHA;CAQUI";;;;;;45 DIAS;;;CAMISA SEGURANÇAMALHACAQUIMANGA LONGATAMANHO M;
787;ROLANDIA - INCUBATORIO;5;UNIFORMES E EPI'S;785520;CAMISA MATERIAL POLIETILENO;1D;2;6;200;100;45 DIAS;;;CAMISA MATERIAL POLIETILENO COR AZUL MANGA LONGA PUNHO CELASTICO CAPUZ CCAPUZ FECHAMENTO SFECHAMENTO GRAMATURA PAPELESPESSURA 120 MICRA TAMANHO 75CMCA 21444 PREVEMAX;
